0;56;84;9;50;48;87;92;56;100;54;49;33;42;25;70;99;86;96;69;91;70;88;91;52;26;32;51;25;79;84;83;83;65;67;31;80;80;29;50;28;44;39;44;98;100;96;22;46;36;70;79;66;28;65;6;65;9;11;24;66;67;76;38;34;66;1;21;26;86;74;26;71;1;8;12;68;67;64;8;15;47;84;91;60;55;59;97;76;26;14;54;65;11;28;35;83;98;66;47;93;58;49;36;37;13;39;19;46;34;57;44;58;60;18;71;75;43;97;80;37;18;18;5;24;99;69;89;84;2;38;73;82;84;82;95;80;20;10;31;36;92;3;47;29;16;49;85;15;81;8;70;100;25;1;43;45;24;27;18;88;19;97;65;98;57;2;20;53;62;100;13;40;31;31;31;80;55;55;98;82;61;19;83;21;87;42;35;33;75;31;36;49;90;20;90;43;67;37;25;9;81;86;30;62;42;67;11;65;17;15;75;81;73;59;34;50;47;17;45;90;44;7;59;21;55;86;11;21;4;15;26;1;16;46;49;5;16;41;5;37;45;6;82;14;7;56;40;43;43;7;39;19;20;86;2;56;54;72;96;35;58;63;40;82;9;59;35;71;42;81;27;48;77;7;86;84;55;39;15;51;18;88;83;24;95;94;82;8;30;58;10;87;22;11;81;6;100;3;53;65;13;14;93;53;55;96;51;94;7;34;76;28;10;39;42;7;59;59;13;29;21;20;18;81;85;86;65;24;29;56;70;89;18;70;18;4;19;51;43;48;54;71;37;27;62;38;83;73;2;11;11;73;68;37;86;21;37;17;8;92;38;96;51;46;48;75;19;54;11;49;28;49;85;77;15;1;13;63;70;23;16;76;93;93;13;87;79;8;71;31;25;61;67;1;61;40;93;58;11;57;70;70;72;99;93;81;26;3;5;93;70;61;91;84;74;42;96;48;64;47;75;57;33;85;57;49;67;73;45;47;9;66;37;92;39;2;66;11;84;87;77;5;47;90;17;62;68;73;58;99;6;40;41;22;46;17;47;19;33;49;94;70;29;33;53;92;97;61;97;94;6;5;71;77;68;14;86;38;93;39;39;17;70;91;59;55;80;10;80;88;25;71;30;56;87;12;58;48;9
56;0;79;76;60;7;11;27;88;99;35;87;41;63;94;79;81;22;2;21;85;52;17;95;35;10;42;44;33;98;56;94;39;43;60;93;35;3;58;86;15;4;56;12;98;94;90;20;69;28;77;16;38;76;91;33;38;52;65;28;28;78;18;100;43;63;5;38;49;9;98;89;37;49;81;51;38;2;81;2;58;54;19;35;44;68;86;34;74;17;43;70;70;43;51;18;37;35;20;4;29;41;86;75;33;1;13;95;89;2;20;66;28;64;32;69;30;44;54;40;23;72;79;63;87;8;8;88;1;25;5;79;3;15;73;86;79;25;55;34;79;11;60;52;55;25;17;8;25;19;49;91;62;81;77;96;7;89;43;50;12;98;66;56;100;46;14;62;55;85;9;59;36;43;53;100;19;2;78;44;56;10;24;28;69;10;39;61;58;1;9;45;49;20;4;23;48;50;61;44;38;49;80;61;89;14;54;53;98;61;19;67;53;31;32;90;22;24;70;47;69;60;58;15;88;57;24;73;74;42;68;72;6;81;70;30;64;41;15;49;68;68;43;66;42;98;26;20;100;90;71;46;67;83;45;99;10;75;27;96;8;39;87;88;38;48;83;57;92;38;90;31;10;87;52;34;52;28;59;57;81;74;45;48;80;83;21;38;91;38;18;81;77;55;72;32;12;14;21;32;98;21;31;37;100;86;50;61;11;35;84;42;42;39;97;44;37;77;40;72;10;13;99;21;8;6;76;43;6;46;88;46;13;5;92;10;17;28;40;36;47;35;55;16;63;54;30;24;66;81;55;43;45;65;74;5;31;9;52;64;97;9;86;90;63;8;25;89;39;81;25;52;89;44;24;19;20;82;45;79;95;11;20;91;73;60;45;25;74;78;53;35;65;68;19;54;78;43;85;16;44;9;8;98;65;77;45;92;93;89;47;100;52;81;87;57;74;63;16;70;64;30;33;95;87;90;91;29;84;27;23;31;11;79;93;65;2;51;71;75;58;42;39;78;65;7;10;81;26;40;90;32;30;79;43;87;41;40;3;6;11;75;94;74;17;55;82;44;28;80;55;10;96;5;23;2;62;6;42;3;6;57;69;100;100;42;38;50;6;83;60;75;86;3;49;86;40;4;78;25
84;79;0;73;80;50;37;83;45;3;63;72;92;35;65;92;80;58;67;2;34;71;25;60;86;64;27;37;26;44;8;59;91;85;99;64;68;9;96;97;27;82;53;23;82;44;8;63;73;59;22;63;71;95;53;80;13;19;53;94;61;29;81;52;82;6;57;29;58;85;28;17;16;63;62;42;91;20;71;97;3;76;55;13;68;62;75;45;31;27;42;83;23;60;45;96;42;44;89;96;66;32;74;21;79;49;80;58;34;18;95;72;35;11;59;80;41;27;30;33;5;92;86;32;27;88;40;71;37;2;86;93;8;2;74;88;80;44;98;98;28;90;21;66;34;67;22;90;6;41;60;22;1;17;76;71;89;67;7;54;33;83;39;49;99;49;69;94;87;50;6;92;87;89;90;57;67;49;36;74;78;59;5;90;84;5;1;27;24;50;88;23;95;90;38;92;56;26;100;19;63;70;96;67;28;69;42;23;100;58;92;58;73;33;7;15;20;59;53;28;49;91;22;56;89;27;73;50;93;86;6;40;75;9;58;51;66;83;18;43;96;98;79;71;6;17;4;76;74;82;22;3;79;41;50;32;80;96;36;50;26;82;30;35;88;68;82;73;16;84;59;95;24;72;90;41;94;63;39;51;13;78;99;79;29;55;13;28;35;1;16;21;72;67;11;84;69;51;60;60;95;24;4;56;47;83;14;96;51;25;52;17;1;49;75;84;16;86;51;24;18;45;6;92;45;94;90;63;82;61;81;41;18;58;96;5;31;35;41;64;93;56;83;54;5;99;40;48;54;86;6;96;95;30;94;90;61;17;8;50;93;1;37;44;1;38;73;20;43;30;63;73;37;9;73;38;91;31;84;97;60;9;17;23;33;61;73;43;36;88;6;25;68;75;17;97;59;17;78;79;48;72;71;52;97;37;62;48;22;47;99;60;49;8;25;83;96;40;31;80;85;61;23;66;73;85;14;28;7;49;50;60;11;64;54;29;90;93;92;63;66;52;74;65;36;36;71;55;50;70;62;28;25;89;100;49;73;35;16;64;62;86;31;41;98;8;3;31;30;31;3;60;89;48;1;41;38;46;96;16;61;55;53;16;70;25;79;54;34;27;16;36;39;82;60;1;74;9;10;87
9;76;73;0;34;3;35;17;54;37;71;15;69;91;40;44;95;97;97;72;37;22;100;58;21;66;3;69;54;90;79;17;6;68;64;25;17;63;29;13;29;25;73;15;46;25;44;18;17;100;85;24;40;32;3;40;100;53;68;94;23;63;28;69;59;90;57;73;95;63;27;26;79;13;99;70;85;100;48;16;92;66;5;100;96;11;30;78;37;92;2;36;60;54;47;33;99;77;79;59;83;57;67;33;69;4;39;8;100;70;93;16;87;100;50;29;20;10;19;50;97;87;95;26;82;16;78;88;91;33;20;12;97;99;92;14;65;2;83;57;7;87;20;95;67;3;10;38;28;82;14;34;45;39;39;91;4;3;61;12;100;60;71;59;53;40;41;45;33;10;23;44;23;6;69;33;98;80;76;55;36;81;53;8;49;54;23;58;41;66;37;83;93;62;23;29;66;35;55;6;38;32;49;99;62;78;81;7;44;33;37;9;58;60;78;50;72;32;38;57;11;61;46;79;35;42;67;49;52;36;76;74;47;69;51;49;40;58;97;96;73;65;85;28;11;71;29;38;82;79;75;15;27;39;28;79;92;3;92;48;26;97;42;28;23;25;21;22;74;98;57;77;49;80;11;40;11;69;47;52;42;96;25;61;6;54;25;61;28;48;90;55;5;70;96;45;34;4;48;47;77;52;1;28;38;81;4;72;72;6;72;67;20;88;78;22;64;59;78;2;11;80;52;96;3;9;78;4;45;9;24;51;67;72;71;29;6;70;57;54;11;35;45;64;80;56;24;27;15;8;26;81;6;2;67;100;37;67;28;83;21;42;39;64;59;11;7;56;18;52;58;13;44;10;7;20;89;5;56;3;76;52;10;76;77;18;28;96;21;97;87;59;29;7;84;12;68;24;50;88;41;28;99;78;85;83;99;12;11;36;62;80;63;46;71;65;92;31;23;11;73;52;96;12;33;6;49;24;11;62;40;3;38;3;71;76;50;8;60;20;14;55;33;84;90;42;50;26;14;43;44;74;6;85;95;19;99;44;25;28;2;79;18;80;78;79;64;35;55;38;32;21;61;63;61;45;73;94;87;38;11;59;81;13;38;49;25;59;94;23;3;52;57;29;25;96;24;59;69;85
50;60;80;34;0;17;26;55;93;19;63;36;90;29;54;23;78;48;80;26;55;82;98;26;9;81;46;73;25;92;64;100;30;42;47;76;52;49;24;70;15;53;60;49;48;72;76;98;24;90;10;68;30;56;85;40;47;29;17;25;74;23;37;86;59;99;45;76;66;69;87;17;65;29;55;89;46;19;14;54;55;2;52;99;64;75;63;6;53;1;38;51;28;64;1;21;62;59;57;60;53;91;68;37;20;13;53;49;12;85;19;30;49;52;10;8;87;54;84;66;3;63;12;42;15;33;11;48;16;88;87;18;43;31;18;71;60;70;55;17;76;85;46;68;84;3;87;87;26;10;2;59;76;81;44;87;62;44;18;7;1;53;36;40;63;5;92;60;61;67;66;86;64;36;47;8;39;22;85;26;9;56;71;28;50;22;35;77;99;13;76;38;94;18;8;19;42;28;43;43;2;67;89;45;6;52;75;90;90;75;7;16;65;10;42;11;3;49;90;3;52;56;38;81;73;50;7;43;7;17;24;62;62;38;26;86;28;50;84;55;16;27;58;48;22;87;70;51;14;30;10;56;51;87;57;79;17;13;35;4;87;86;88;57;18;45;80;99;60;45;27;44;96;43;39;11;7;3;8;87;60;29;100;26;23;24;87;70;3;74;96;93;10;52;88;69;49;53;56;74;30;53;56;98;8;90;55;97;50;72;8;60;20;12;62;4;97;82;79;96;9;98;92;99;4;29;76;39;33;28;56;2;65;89;26;57;29;32;8;97;77;11;24;11;72;45;100;80;100;75;89;98;15;51;27;14;98;34;8;6;47;35;82;74;93;69;88;62;38;36;1;100;18;36;9;80;93;94;16;46;61;21;68;16;97;98;4;28;18;82;34;12;70;41;39;81;44;8;97;53;13;68;38;98;100;62;16;8;62;23;14;91;8;33;70;90;34;5;26;33;94;89;10;98;80;11;29;12;44;23;5;70;33;92;21;81;52;4;98;36;58;100;97;6;69;29;48;62;5;37;97;17;53;71;86;3;55;10;56;59;22;29;66;56;74;74;54;40;1;79;8;4;58;88;68;83;72;23;54;71;87;61;18;73;24;42;18;69;74;5;22;13;7;41;32;50;15;81;40;65
48;7;50;3;17;0;76;1;99;53;40;55;30;11;45;32;43;59;58;42;94;91;35;19;58;36;14;60;30;63;26;75;57;92;35;77;82;48;5;87;25;24;82;65;86;81;16;71;67;66;96;45;28;61;14;18;58;45;54;41;85;1;7;47;94;24;12;29;83;78;15;52;39;56;63;84;40;84;14;55;80;34;80;36;22;74;88;53;73;37;71;15;89;17;79;72;95;87;23;1;46;46;36;12;93;92;61;79;94;10;67;100;34;1;88;82;80;20;87;42;56;51;44;46;44;1;70;66;15;19;48;60;74;44;95;82;42;71;54;13;52;51;3;22;83;10;98;46;5;91;38;98;58;30;51;1;55;45;7;45;6;64;63;72;71;61;20;78;37;33;19;54;17;96;49;37;80;100;88;95;100;77;70;38;34;12;70;44;24;40;19;24;22;60;47;1;40;88;40;16;32;21;36;67;91;37;34;59;77;12;36;95;68;68;10;77;37;40;79;42;55;74;34;19;15;49;78;13;83;16;83;11;81;74;82;16;79;64;86;6;29;88;20;12;12;55;87;32;20;53;56;60;50;41;81;45;38;71;35;74;5;35;76;79;36;32;35;69;83;67;34;91;87;66;19;10;36;29;28;17;36;92;80;64;13;28;87;19;45;67;95;51;7;36;47;35;50;37;74;90;5;37;5;31;6;90;10;55;43;80;62;49;37;98;28;19;47;29;80;55;89;77;37;7;93;10;26;96;78;30;76;46;51;65;28;42;38;97;72;14;35;100;18;42;78;12;79;91;55;33;89;70;23;43;38;9;67;48;40;76;70;50;21;1;22;42;30;39;37;31;82;51;15;78;22;13;11;73;11;46;40;30;41;78;100;4;77;23;31;39;17;92;82;38;85;22;21;58;39;38;56;30;20;33;88;5;4;77;90;24;2;49;4;12;65;96;73;1;32;14;88;75;86;59;66;35;47;74;52;3;85;54;47;36;62;25;56;72;91;50;67;3;29;66;53;69;90;40;96;76;81;48;42;46;74;92;75;82;85;23;19;69;95;4;64;89;88;92;22;70;12;48;96;53;72;63;88;91;42;24;21;68;3;91;96;43;9;7;62;20;77;33;23;46;97;2;61;30;74;1
87;11;37;35;26;76;0;89;88;94;85;30;13;8;5;12;70;50;64;2;19;74;7;52;56;20;21;80;88;1;72;68;24;19;64;89;100;100;17;61;19;66;79;21;24;16;57;29;96;43;77;91;68;75;63;15;76;35;48;83;27;36;5;58;95;89;6;3;39;44;5;40;52;56;43;24;27;73;86;42;59;48;77;42;57;81;24;87;94;82;4;24;79;60;96;94;49;36;44;55;88;83;31;30;77;92;95;91;63;58;57;54;50;94;81;9;25;73;57;71;100;90;5;55;84;51;13;82;75;87;92;98;87;96;60;34;87;3;49;75;72;48;35;67;60;8;4;43;15;27;25;70;86;85;66;31;82;86;20;23;66;72;68;87;77;61;60;54;71;15;21;29;94;23;87;87;80;19;61;98;66;22;96;88;40;96;3;3;14;44;83;21;12;17;86;73;99;56;94;95;19;58;27;8;71;59;78;14;99;55;69;28;19;36;35;27;55;53;32;25;20;3;68;79;3;51;62;9;93;59;29;59;23;59;82;62;42;36;73;53;10;44;42;86;14;48;7;91;21;81;68;51;42;42;40;99;30;2;12;50;100;49;30;49;73;47;3;47;50;31;38;6;1;15;97;23;93;34;79;83;28;11;27;33;20;38;65;86;84;99;51;49;60;2;63;68;60;50;4;15;33;22;39;77;65;94;49;95;95;75;15;6;68;69;24;24;94;69;8;42;55;68;95;57;15;99;93;21;74;96;2;18;33;88;42;69;90;11;14;53;62;46;81;63;30;84;76;78;6;14;36;71;33;40;59;29;5;15;86;8;7;12;11;11;91;7;11;85;69;94;7;52;35;28;43;57;5;84;97;48;95;51;14;75;10;41;60;17;70;31;9;35;48;28;48;46;47;56;14;28;92;70;44;43;52;97;67;92;84;98;4;87;2;57;7;58;77;99;12;75;51;23;25;3;88;71;29;77;41;14;14;1;49;68;41;81;57;32;17;70;58;53;12;48;69;12;81;22;22;44;32;56;88;71;2;17;18;70;68;56;15;60;78;8;32;16;12;18;88;12;61;95;17;77;36;83;35;93;2;71;39;2;35;12;23;51;4;78;28;52;81;37;9;70;72;51;30;42;75;8
92;27;83;17;55;1;89;0;87;13;63;69;51;99;93;47;41;77;35;9;16;3;36;98;96;43;97;91;10;46;85;72;63;24;61;33;34;75;44;3;94;15;89;96;52;46;97;93;29;45;46;37;45;74;52;66;47;25;47;59;53;79;94;16;18;99;11;59;35;41;35;57;50;95;5;80;11;48;65;73;37;72;1;60;16;43;97;69;18;73;20;84;49;80;24;20;16;74;87;30;23;70;64;22;95;32;76;22;17;31;12;40;8;38;65;80;19;39;89;61;48;68;81;69;88;78;92;39;95;26;55;50;90;90;47;53;70;3;68;27;61;24;54;49;82;21;4;1;47;89;41;94;79;86;96;19;60;99;12;25;98;34;81;22;26;28;98;2;17;88;47;96;34;56;6;51;99;99;83;25;88;22;70;21;51;6;30;35;56;73;100;32;65;76;30;49;21;13;34;22;74;63;77;35;27;54;84;100;100;50;68;56;34;66;91;97;4;6;49;21;68;27;72;12;36;30;68;35;66;73;70;66;84;7;26;45;29;46;4;49;26;52;25;97;76;49;21;73;80;64;18;81;85;90;44;19;51;75;60;82;51;36;22;88;86;99;58;30;33;61;81;52;17;83;19;51;3;99;74;4;19;58;4;17;98;89;30;5;53;87;73;93;68;30;5;40;21;15;39;92;28;27;31;61;14;22;17;21;7;44;67;41;61;67;72;32;98;53;48;25;80;46;71;73;7;83;36;76;30;36;35;36;5;71;70;29;57;45;82;11;78;13;14;39;47;68;87;30;75;10;11;30;75;30;21;23;58;24;29;49;54;37;11;64;55;23;12;10;88;33;83;22;7;33;32;50;18;40;15;13;20;88;37;75;77;16;88;47;12;81;1;12;33;99;33;79;68;10;74;57;46;62;82;60;85;33;36;28;15;61;22;85;24;15;40;12;26;83;37;48;61;81;66;18;7;98;66;84;35;59;72;23;73;11;48;25;1;40;42;25;77;8;73;50;77;20;36;95;65;8;35;29;93;53;41;20;18;14;77;83;47;100;21;60;8;59;44;23;48;84;65;96;47;61;35;9;70;30;41;76;33;71;46;94;1;24;41;72;6;23;30;78;94;61;36;23;94;82;37;56
56;88;45;54;93;99;88;87;0;14;91;22;92;63;97;71;66;93;73;71;9;71;49;37;45;74;24;83;26;11;4;92;73;66;69;34;64;69;59;93;26;92;90;27;67;68;94;50;25;38;78;40;46;19;21;74;86;4;80;80;35;75;36;28;71;55;53;29;37;76;69;76;38;71;10;96;74;1;30;35;88;94;73;65;42;19;63;21;19;80;21;50;53;38;97;3;75;51;41;38;93;54;89;53;94;42;78;45;67;3;84;92;59;52;85;62;48;10;56;44;49;94;73;8;33;40;63;84;88;45;60;76;88;44;98;89;97;97;23;90;98;15;33;88;40;4;44;46;19;34;76;10;77;36;67;68;29;22;15;36;14;27;40;59;73;87;74;50;51;24;72;46;20;77;56;87;35;39;77;32;7;31;1;83;7;97;29;48;92;24;29;24;54;88;8;2;2;23;94;2;58;16;54;28;87;31;31;56;47;49;12;36;66;42;11;29;43;68;88;63;76;89;85;15;14;19;92;22;28;93;37;9;23;63;96;53;52;16;36;60;79;23;78;74;48;7;83;14;87;38;71;27;35;55;59;73;94;10;21;32;5;38;82;39;47;54;28;36;68;73;50;64;34;53;2;61;6;67;94;4;42;99;8;58;21;64;31;65;100;51;22;51;84;98;5;55;34;82;77;93;88;44;49;34;16;29;12;14;95;62;25;64;12;41;26;69;88;56;78;56;33;34;25;92;20;14;87;25;87;37;71;39;65;67;13;37;27;41;38;47;66;34;51;59;99;55;53;78;88;71;78;11;97;49;55;71;65;27;3;13;10;8;39;90;52;85;19;37;70;81;6;77;74;22;52;56;8;32;18;100;76;52;10;97;96;87;43;5;73;76;33;85;5;88;8;61;3;38;46;100;49;39;45;18;71;68;6;20;40;62;48;50;3;37;51;79;32;38;16;8;97;4;55;7;75;66;6;69;70;66;72;91;67;6;84;88;10;12;90;17;99;35;72;44;24;68;81;22;8;93;2;97;90;50;47;45;24;33;62;28;7;11;75;78;27;72;50;100;44;95;84;12;89;43;18;98;90;86;76;92;27;42;30;86;4;54;86;64;55;79;5;55;67;11;32;24;32;28;71;71
100;99;3;37;19;53;94;13;14;0;27;57;64;71;12;76;14;27;56;30;16;55;93;77;27;93;94;59;52;29;71;96;61;65;2;10;23;95;85;64;75;16;12;39;10;59;71;25;87;47;75;42;77;77;9;88;21;31;12;3;22;7;75;74;59;73;67;46;25;58;90;71;92;52;51;82;99;43;70;80;67;73;99;63;39;23;78;65;41;18;11;29;75;62;70;4;28;96;14;60;16;78;48;41;48;93;99;26;9;87;12;32;81;21;81;32;79;58;2;99;15;68;45;76;87;62;59;76;95;49;96;94;75;20;65;62;72;56;7;11;19;58;99;71;58;7;76;90;76;49;86;80;71;97;67;85;39;70;45;80;88;47;66;88;80;51;42;27;92;55;30;79;6;20;36;89;25;46;35;79;8;60;32;100;37;21;29;97;7;53;32;8;36;6;78;82;8;35;83;25;36;7;20;70;50;40;24;75;11;55;13;39;52;58;43;49;42;55;85;53;70;77;23;50;67;43;85;17;38;38;90;47;32;28;31;25;27;84;68;21;44;47;62;9;88;8;23;17;12;15;88;92;6;7;21;97;8;71;39;34;48;27;68;84;9;32;15;84;16;17;70;16;51;41;35;32;92;77;75;96;77;17;91;56;93;8;28;40;89;8;94;73;17;66;19;27;95;35;25;88;96;4;33;53;62;50;86;48;44;28;1;76;65;76;48;85;9;47;48;68;36;68;4;75;21;21;46;66;17;54;16;78;43;11;61;20;4;90;67;96;21;29;5;46;3;8;11;21;33;89;85;72;79;68;20;80;40;58;53;91;3;3;39;94;37;4;57;10;5;78;32;19;1;44;90;99;21;29;33;2;42;100;41;44;46;22;97;30;52;43;42;94;83;99;49;76;56;48;24;12;93;28;34;56;63;39;59;25;45;53;68;71;15;44;19;74;63;47;87;64;34;41;17;65;84;56;97;66;77;9;64;17;97;56;26;48;85;81;16;14;4;98;69;68;29;89;22;53;61;58;44;24;65;17;81;95;34;92;38;5;79;53;82;16;45;79;60;36;44;34;62;57;26;77;88;33;63;98;55;70;66;71;20;50;22;38;36;74;61;20;25;31;40;45;79;100;65;11;92;60
