0;36;56;62;90;32;20;34;3;38;1;27;48;53;29;49;85;56;97;32;98;55;18;43;70;51;17;12;90;37;45;94;74;19;16;50;21;60;75;55;86;49;82;32;83;100;31;7;12;68;86;96;12;96;45;9;32;89;31;83;40;3;5;42;43;69;4;81;44;37;7;69;15;50;23;85;98;32;6;76;36;15;91;37;19;82;64;25;66;37;43;85;21;98;100;9;84;25;96;23;62;54;44;92;42;79;1;52;96;39;80;69;8;40;90;21;23;3;1;9;24;34;31;83;37;14;60;8;51;28;72;41;78;2;15;40;21;79;94;99;81;11;82;3;83;82;62;14;27;50;87;74;62;21;73;44;91;41;12;56;98;19;8;99;95;71;47;27;4;89;80;90;55;40;40;94;14;82;83;80;33;13;48;38;30;39;48;33;86;69;84;68;76;39;84;65;17;51;69;70;46;50;37;93;22;16;83;56;53;81;34;86;46;84;13;15;83;29;33;15;26;90;4;60;40;28;78;3;46;34;9;85;98;4;44;72;85;29;38;7;55;20;90;97;68;52;10;21;74;30;7;57;13;93;1;48;42;26;67;79;86;10;95;86;15;89;79;92;47;70;34;61;71;39;32;80;1;8;67;71;55;85;47;24;50;70;3;47;35;76;30;59;40;69;55;90;49;48;20;21;11;30;98;33;55;79;36;98;51;43;13;83;80;33;32;80;41;11;37;72;74;16;45;8;10;3;18;13;54;20;44;23;80;100;59;41;60;79;81;19;18;48;74;70;2;15;41;93;89;7;32;40;10;87;90;92;1;2;11;69;82;47;31;63;57;69;46;98;40;82;45;8;8;13;80;49;75;72;50;28;97;48;16;66;97;32;43;77;15;56;62;74;87;69;57;9;46;30;85;22;48;28;7;30;22;29;59;35;50;43;38;50;68;25;17;66;88;89;83;28;55;56;100;45;22;26;2;24;50;71;5;27;36;57;43;52;64;86;38;44;82;71;84;25;5;29;64;55;36;99;86;11;24;93;53;96;39;59;44;75;71;84;35;29;57;9;34;38;37;75;47;91;24;95;66;19;11;50;84;49;94;4;33;91;26;57;48;44;93;9;60;27;13;60;2;43;66;26;55;54
36;0;44;87;12;93;28;57;61;97;89;78;5;63;16;43;99;34;64;39;15;3;36;17;28;47;79;89;34;86;14;48;87;66;88;12;62;64;48;96;47;24;43;5;56;14;54;58;65;7;41;30;81;90;21;23;28;99;72;62;61;73;55;16;6;40;73;41;25;21;36;53;4;67;76;21;64;16;62;89;7;73;59;20;74;20;1;67;36;50;95;69;9;20;43;70;91;40;1;65;30;78;47;70;8;91;90;17;59;86;93;77;5;100;23;100;23;9;30;91;31;64;51;2;7;42;30;52;21;34;75;74;4;53;33;86;39;62;90;84;67;39;100;62;35;52;34;61;55;73;61;35;92;8;44;50;83;54;70;100;72;86;100;59;76;59;47;43;74;46;77;11;18;90;35;85;77;95;97;92;98;26;47;39;95;47;77;4;65;74;15;57;24;62;77;10;74;14;42;80;91;7;56;90;39;56;53;86;9;96;15;86;82;86;40;45;21;46;52;55;81;15;19;63;54;28;10;18;25;32;72;39;69;11;28;11;58;52;6;7;7;18;90;31;33;66;95;92;45;72;73;93;60;94;34;59;41;49;3;74;59;29;90;60;85;25;99;64;4;93;48;87;52;29;25;20;80;84;64;22;48;91;43;10;30;26;15;84;62;91;57;68;2;21;48;83;18;14;69;42;4;95;31;68;20;94;25;42;52;54;100;74;6;66;65;96;18;27;14;80;97;20;77;91;84;23;100;50;46;43;43;33;87;74;8;89;90;78;91;89;76;92;56;91;98;65;42;41;53;13;84;88;22;1;66;34;32;51;100;1;47;79;25;29;81;46;34;93;40;47;27;50;80;14;87;12;2;53;78;35;63;99;78;47;16;99;26;87;74;21;99;77;98;86;15;21;14;25;60;19;48;66;37;17;93;36;43;78;96;96;75;71;76;1;50;99;58;81;61;40;39;48;52;18;80;30;19;98;14;29;41;7;92;2;23;80;42;72;80;29;59;58;37;38;20;35;52;85;24;12;73;86;55;48;10;65;68;77;40;52;9;71;28;99;51;20;88;30;56;39;49;7;68;7;66;27;23;15;38;44;95;58;67;13;49;36;29;58;42;93;79;73;28;68;76;36;2;85;36;57
56;44;0;63;53;5;51;1;7;66;28;14;58;61;18;46;84;45;13;51;29;60;39;80;43;41;52;98;36;37;57;24;63;69;52;91;29;100;3;37;23;40;32;21;80;74;46;58;56;10;76;87;41;57;47;59;93;28;80;48;90;65;4;95;20;91;6;68;82;87;3;54;23;91;31;71;95;30;71;7;39;65;93;87;89;72;24;58;8;44;46;5;46;13;16;92;21;6;9;23;28;19;91;30;70;23;13;93;20;82;32;73;100;14;54;78;88;60;10;55;55;91;43;99;20;33;35;95;33;15;52;82;83;51;9;43;32;38;71;15;71;84;70;32;3;59;51;89;53;73;45;28;98;74;59;56;26;79;2;81;19;22;25;76;62;33;97;71;73;39;94;64;62;88;25;63;15;4;74;47;1;64;70;56;3;95;87;6;81;4;56;28;48;31;20;31;82;21;95;92;59;29;74;71;10;47;39;45;1;52;13;81;46;86;27;15;37;56;16;75;100;61;39;14;83;44;26;76;57;66;45;85;56;13;100;61;29;15;51;56;26;6;59;18;5;93;55;86;64;62;37;93;99;4;92;18;90;64;35;38;4;23;86;27;30;92;64;64;37;46;3;72;57;69;3;88;93;38;95;44;50;16;42;88;94;85;54;17;36;96;36;47;37;44;60;97;45;70;56;7;48;91;35;74;59;45;35;18;26;73;88;70;61;19;19;87;100;57;66;90;85;41;22;30;73;82;7;73;68;51;67;19;77;4;88;38;97;35;46;36;19;52;74;40;62;77;61;19;32;74;69;15;4;3;81;15;28;90;68;32;64;36;87;28;42;38;2;44;38;44;26;70;88;28;94;34;20;91;58;12;8;89;5;70;58;85;5;30;16;22;83;54;100;30;8;62;56;47;18;68;46;75;67;49;49;54;89;28;99;65;99;93;41;55;12;34;12;90;85;4;53;31;93;16;39;35;19;48;37;83;77;90;88;31;59;100;17;84;99;2;66;2;77;92;47;25;32;83;32;22;11;65;56;70;38;96;49;55;11;16;99;100;19;87;29;14;92;52;8;70;65;33;85;6;82;36;43;52;6;97;85;83;74;40;39;91;60;73;95;93;75;94;58;51;85;37;34;28;57;33
62;87;63;0;38;65;28;100;23;78;3;54;44;89;74;53;35;76;64;59;19;49;99;24;42;51;2;8;30;88;15;19;70;77;44;71;21;23;27;80;46;23;33;73;66;90;77;30;48;5;72;48;10;95;95;27;56;33;82;89;30;65;51;10;2;62;45;94;75;97;5;52;18;44;60;21;23;7;55;6;89;73;89;37;29;84;89;62;3;43;5;62;74;36;32;90;95;88;50;30;13;39;1;93;5;43;77;28;33;94;49;59;26;83;4;52;92;69;21;5;47;82;63;58;77;52;99;35;15;58;50;7;53;4;55;83;74;24;74;20;9;4;100;66;22;38;10;24;13;2;33;36;56;55;46;4;56;68;94;25;28;74;35;54;10;44;10;99;90;89;41;26;69;89;48;7;43;41;97;78;8;37;65;31;95;64;45;28;26;37;56;36;100;40;95;99;98;12;5;19;17;43;69;74;28;4;34;59;56;95;54;45;94;26;58;70;28;13;50;57;2;11;26;48;96;59;22;69;35;61;80;21;23;88;49;93;1;1;99;100;26;4;73;51;85;24;52;31;22;5;52;22;100;43;45;38;81;33;6;93;35;45;77;84;72;27;70;10;3;33;83;9;18;71;45;25;98;82;87;90;43;42;41;48;36;88;54;85;22;67;38;99;14;16;37;85;31;64;25;53;51;53;27;64;99;98;59;95;47;55;5;28;56;29;9;65;26;98;93;67;83;63;8;15;88;29;99;3;64;1;3;51;61;15;71;42;33;88;7;89;49;95;46;21;26;67;45;1;84;25;2;61;31;24;6;69;72;35;4;16;38;41;95;32;47;72;56;22;86;46;79;35;20;55;51;48;20;61;41;84;27;24;23;47;31;54;25;90;82;88;93;2;18;89;92;23;25;76;22;82;25;74;67;62;74;89;60;88;2;13;86;41;70;47;96;1;50;56;54;5;34;41;7;39;69;46;84;54;12;81;11;1;14;75;59;97;27;50;14;17;39;27;73;2;29;48;61;3;51;32;83;43;43;47;87;6;58;17;63;52;22;41;63;55;19;52;48;69;96;90;54;15;96;5;90;94;19;79;60;30;2;86;4;31;25;60;72;79;50;3;17;45;72;7;19;24;6;9;24;6
90;12;53;38;0;95;64;20;59;39;50;30;45;57;94;32;60;67;21;7;98;95;33;3;38;10;9;39;61;76;34;18;86;41;48;77;36;41;23;53;28;33;67;82;83;57;46;19;72;12;40;82;72;70;18;22;61;5;37;19;29;51;74;3;18;89;73;98;86;48;22;93;99;45;57;37;38;36;88;61;44;4;46;21;82;64;68;69;26;99;91;47;76;12;81;13;98;15;86;77;86;33;13;81;51;39;25;86;35;8;73;99;53;7;43;14;54;94;38;84;10;59;73;15;31;75;7;89;6;86;92;6;63;12;49;58;62;81;73;20;5;90;54;73;79;87;33;52;18;75;79;8;92;50;87;12;22;56;6;71;19;67;93;75;46;99;84;64;10;37;4;28;74;98;84;25;98;10;20;24;1;22;46;81;50;38;36;29;77;69;31;1;15;23;91;74;62;10;71;40;73;73;21;2;72;46;17;93;90;41;7;23;32;52;91;45;63;88;23;58;24;31;35;19;72;21;91;94;40;62;63;27;30;53;29;32;26;51;5;20;32;47;96;37;38;79;67;40;8;65;51;88;92;57;72;65;68;26;96;26;7;69;12;65;57;45;28;10;64;27;3;46;3;92;91;59;49;20;28;6;63;37;23;10;7;63;93;81;82;3;8;60;92;48;72;94;35;13;24;24;14;92;62;11;80;42;96;79;91;91;26;84;7;68;43;15;100;65;53;6;92;18;31;88;24;13;97;56;40;23;19;67;5;60;36;57;41;63;13;87;93;5;16;16;18;23;13;93;96;78;4;81;75;37;67;99;29;81;39;92;51;40;15;29;65;47;78;23;66;21;45;73;84;81;49;40;74;69;37;36;26;18;100;48;10;25;21;84;37;68;51;41;46;31;17;100;21;68;41;50;31;81;95;30;91;32;79;99;52;71;18;33;16;100;94;47;76;48;94;34;75;88;87;44;2;61;27;71;3;40;79;80;16;9;67;46;42;75;59;32;32;95;59;76;96;40;39;17;49;72;91;40;72;57;100;42;99;95;49;33;37;77;44;52;98;70;64;14;66;25;42;80;91;6;62;54;92;54;88;1;9;62;14;92;55;92;42;76;15;99;85;76;53;96;90;7;55;31;89;22
32;93;5;65;95;0;91;98;82;84;7;70;32;59;34;57;94;38;33;84;66;80;53;7;68;86;26;40;39;91;78;12;69;86;65;56;45;63;45;9;31;85;58;53;71;82;49;65;10;69;99;4;51;96;94;19;29;13;13;81;14;68;40;41;35;30;7;11;35;27;55;75;43;23;24;20;82;12;66;93;89;35;86;86;71;30;6;42;80;97;52;90;13;99;68;98;41;78;59;62;62;3;51;10;71;39;81;37;69;41;12;58;86;77;72;97;31;72;17;94;73;79;21;31;39;73;89;99;41;73;98;75;29;84;59;31;67;73;8;69;35;58;16;74;51;34;35;3;32;14;56;88;61;100;100;70;95;82;33;60;86;54;4;15;40;60;10;53;86;66;82;82;82;56;6;58;40;48;53;69;78;45;50;41;98;1;65;74;84;16;26;96;31;61;54;48;98;20;29;91;80;59;83;42;14;24;10;25;4;60;4;60;73;57;27;69;37;21;96;7;10;65;97;22;29;37;25;39;5;56;46;62;1;92;88;14;34;52;56;90;98;9;66;42;19;41;16;86;30;2;70;35;75;21;75;56;31;20;97;54;65;59;89;81;5;6;76;64;45;33;72;70;73;37;17;82;19;85;45;9;32;84;66;23;83;74;87;11;93;53;48;59;81;19;86;63;42;41;24;58;51;55;86;80;84;84;36;43;77;83;41;54;94;8;61;39;37;14;61;4;67;75;55;19;56;26;64;24;68;39;11;61;54;11;27;35;84;91;1;93;95;23;34;36;71;14;33;46;40;32;26;50;5;27;97;100;94;72;53;80;34;39;14;39;57;90;23;51;25;99;89;97;77;97;51;70;15;43;62;11;95;19;9;66;62;49;51;68;96;47;80;46;94;82;12;57;64;83;1;45;60;47;80;20;26;95;20;72;79;36;24;99;5;66;40;65;89;84;97;87;68;41;73;38;1;10;83;81;78;80;91;30;43;77;50;28;46;8;69;58;17;34;99;76;73;62;45;66;41;70;12;25;11;45;61;72;8;62;5;78;2;73;19;24;28;29;79;87;38;26;27;44;81;76;63;7;3;99;53;82;71;48;73;46;28;50;71;63;68;80;57;11;39;52;14;41;66;44;43;61
20;28;51;28;64;91;0;7;41;22;44;26;4;96;59;97;68;93;29;31;60;60;16;24;47;32;27;35;3;16;47;92;8;5;98;11;63;22;18;55;42;81;76;3;58;75;96;60;58;91;24;75;46;51;1;100;26;72;80;61;73;60;52;64;30;19;9;17;26;94;22;85;21;34;53;67;79;79;85;93;61;78;81;56;46;23;66;61;77;19;36;100;30;68;91;58;11;84;91;36;74;36;40;1;68;7;93;69;7;85;91;100;67;79;16;26;2;55;77;8;92;1;13;5;15;17;30;79;40;29;59;21;47;27;36;6;73;29;10;64;84;73;80;84;67;25;46;40;53;25;99;46;61;46;24;28;69;87;35;27;8;82;29;27;86;45;76;3;28;29;20;4;49;19;16;48;51;42;85;50;40;10;99;78;74;83;87;24;31;54;70;8;6;71;16;5;32;68;26;95;22;34;40;43;44;2;67;95;10;59;50;10;4;90;42;6;22;38;17;44;43;98;2;23;24;23;37;9;25;74;52;86;47;73;83;34;8;100;97;29;35;4;55;71;86;42;92;34;96;42;28;43;45;95;97;76;53;68;6;92;6;41;20;77;93;73;67;29;83;92;72;53;16;6;17;89;27;44;17;65;87;21;38;73;78;25;19;71;84;33;39;7;16;48;94;73;51;63;6;82;9;55;58;69;44;91;50;15;66;75;82;2;85;4;61;88;82;66;35;10;7;46;52;7;94;72;40;77;11;71;17;47;27;68;21;81;10;89;72;3;44;12;52;48;80;19;13;40;99;95;11;96;13;36;61;46;83;92;25;91;64;25;14;75;78;8;25;92;3;28;97;6;3;34;93;6;64;94;10;83;68;91;11;33;92;31;81;76;22;85;13;19;1;54;14;21;1;54;37;5;16;35;41;77;82;18;70;79;26;57;67;70;31;32;1;23;36;58;28;51;52;30;71;63;12;84;33;38;38;84;23;23;38;40;19;69;23;44;50;71;58;37;100;54;28;95;48;70;34;46;17;24;14;6;64;28;88;45;85;77;30;76;47;50;60;69;48;35;66;89;97;85;51;61;25;88;99;60;16;77;77;23;64;48;47;89;57;16;19;64;86;94;16;8;76;88;72;51;42;29
34;57;1;100;20;98;7;0;51;30;78;23;94;58;58;26;86;4;72;47;56;17;85;75;94;59;17;31;97;70;53;40;38;58;75;41;66;14;18;4;20;48;58;89;78;55;13;19;29;6;80;83;62;57;95;60;95;93;8;74;11;91;100;70;37;5;9;11;32;87;91;12;12;18;2;86;95;81;6;23;68;42;8;88;85;70;10;55;89;70;97;51;53;54;44;35;52;27;45;2;60;97;77;8;69;21;77;18;34;64;54;88;44;93;19;66;16;84;45;14;19;67;49;63;12;89;100;90;24;1;49;17;41;72;91;43;31;32;48;86;87;33;71;70;98;35;80;19;46;28;17;89;23;63;30;13;81;23;83;86;95;5;84;60;66;41;49;71;39;32;80;95;43;14;74;20;70;47;57;51;64;29;40;33;44;36;5;6;48;84;9;79;4;19;18;32;26;32;67;45;33;98;40;47;94;37;78;93;2;7;15;65;63;17;31;1;22;64;41;44;5;100;94;20;93;20;16;38;11;73;60;19;54;8;92;46;30;29;98;40;33;93;19;64;31;18;5;44;96;25;1;30;43;100;54;62;1;86;44;80;11;92;44;45;42;39;2;95;43;19;51;16;4;83;36;50;61;62;78;17;9;98;53;67;52;12;4;59;70;95;66;62;17;18;34;77;39;72;37;96;21;34;51;73;56;56;31;28;42;76;65;71;100;59;62;58;23;64;59;65;41;26;50;86;21;77;46;68;85;82;62;54;57;4;15;65;30;89;69;100;65;88;81;61;11;88;94;8;46;83;36;31;53;56;59;56;12;99;96;70;20;50;41;70;40;55;59;44;66;61;16;69;21;27;44;39;81;63;13;17;12;98;49;11;48;64;61;76;81;12;100;38;86;52;42;49;61;16;97;64;4;49;39;39;1;20;67;59;52;62;86;91;12;38;15;59;65;27;20;47;19;43;72;23;22;66;29;93;12;16;45;78;86;33;2;12;95;96;67;73;63;62;79;32;36;29;50;28;47;25;3;73;16;21;29;80;69;72;68;6;82;82;19;39;52;89;70;93;93;83;60;36;56;43;56;42;74;2;68;69;32;34;75;58;63;74;86;61;68;47;25;90;62;42;35;100;43;96;11;83
3;61;7;23;59;82;41;51;0;87;9;60;99;72;81;84;26;19;82;85;38;63;34;1;5;51;29;59;19;60;69;66;49;43;25;8;14;98;33;89;86;67;2;85;16;51;56;29;86;59;99;18;86;79;2;47;15;70;17;64;8;85;16;56;86;15;59;54;35;60;77;70;5;23;90;48;40;33;45;55;25;86;82;81;67;21;17;79;94;11;63;15;81;84;67;60;4;70;71;89;15;68;6;19;44;47;2;67;25;59;27;29;47;91;57;91;35;31;55;62;43;65;97;30;91;98;99;44;6;97;91;27;8;64;99;3;5;28;65;56;23;70;80;16;55;63;53;63;41;47;97;62;67;22;46;22;90;67;91;75;95;88;45;86;66;87;34;86;91;58;7;31;87;6;81;81;52;94;98;12;40;12;19;45;67;72;39;9;33;31;21;17;75;32;63;80;44;78;89;35;7;27;58;8;71;9;9;91;40;75;20;54;84;66;1;77;48;7;4;5;72;32;67;36;48;21;72;25;93;79;41;15;53;25;44;2;28;18;42;11;23;95;48;5;27;48;19;22;12;17;69;27;60;9;6;98;17;45;1;36;68;29;70;92;35;44;94;30;11;74;58;6;5;46;9;81;22;1;53;47;62;93;62;89;51;5;18;69;87;95;77;30;20;69;53;31;55;74;37;6;73;18;35;43;88;17;32;97;21;64;79;16;2;25;11;8;97;58;81;13;59;61;29;21;4;41;68;98;16;6;100;46;67;91;52;87;75;1;45;68;78;79;78;97;35;4;44;98;52;11;72;97;37;35;84;26;73;83;94;59;21;30;11;66;46;33;86;3;70;87;76;11;46;85;25;54;63;20;90;77;69;2;69;87;24;6;72;60;79;38;8;78;74;36;98;82;64;85;16;57;76;66;52;40;79;24;1;53;90;64;76;59;1;74;51;47;24;65;20;39;76;46;89;23;77;16;90;9;73;87;20;15;95;28;3;72;29;36;82;60;20;28;31;60;1;67;96;44;39;4;56;79;17;47;15;58;33;60;15;63;27;81;75;42;31;65;56;23;49;61;47;39;55;100;83;95;22;21;81;43;72;12;8;94;55;82;64;49;47;59;1;59;79;6;61;5;87;67;40;7
38;97;66;78;39;84;22;30;87;0;93;41;74;58;98;73;60;81;17;77;86;10;27;80;5;1;43;92;14;62;20;3;76;13;81;3;55;68;67;24;82;41;13;16;41;82;52;36;89;33;40;76;88;10;7;99;74;15;34;17;43;62;57;83;67;41;88;13;35;97;73;27;10;39;63;26;27;75;21;81;100;66;44;57;66;10;14;59;44;52;82;98;29;15;59;90;4;58;52;77;79;58;8;67;54;19;96;13;9;4;8;97;21;96;81;63;97;74;53;51;43;28;39;75;51;87;31;14;15;80;26;34;66;16;75;35;40;94;66;16;66;35;16;76;78;38;5;33;59;68;26;66;98;57;59;90;87;43;75;46;27;23;63;27;73;38;79;20;97;82;24;77;75;32;47;9;1;10;69;9;31;58;35;95;39;57;94;82;14;49;95;76;68;1;17;95;79;88;21;14;54;97;25;36;15;63;6;85;18;25;26;30;91;10;86;27;93;42;98;93;11;70;93;95;68;32;40;79;63;33;5;7;37;55;21;33;64;91;95;95;57;99;29;37;17;89;79;54;89;28;25;62;56;72;73;94;53;30;87;20;1;38;34;91;76;73;66;10;100;84;17;30;46;49;32;71;87;61;20;66;54;30;26;32;28;21;38;64;52;11;9;58;72;68;11;54;99;64;12;7;1;6;75;81;12;90;87;73;79;91;10;54;16;65;56;41;3;83;91;94;93;90;60;34;54;89;40;89;33;46;14;64;45;23;73;39;85;37;48;83;71;45;53;8;4;47;67;31;61;22;35;76;5;84;94;88;26;68;23;85;7;33;23;23;11;1;14;93;92;7;67;42;42;89;52;19;46;93;12;43;79;5;74;100;14;8;63;62;65;69;64;34;49;42;93;23;76;5;1;34;62;14;99;91;69;89;10;78;70;19;46;18;36;97;9;57;51;77;20;96;50;58;65;26;87;88;77;6;19;1;37;54;22;74;95;69;31;9;30;76;4;38;20;94;10;64;46;38;42;8;18;29;59;100;30;51;50;86;29;12;18;55;24;43;1;4;9;19;6;15;15;2;77;69;87;15;78;71;85;32;15;15;12;4;70;62;62;1;64;52;1;82;51;32;67;91;26;18;95;79
