0;36;94;23;19;100;94;64;94;4;19;8;29;23;20;58;49;82;4;50;73;38;81;5;69;87;47;96;51;95;80;44;89;61;70;38;48;95;67;78;53;26;63;52;78;38;87;23;61;26;37;55;41;78;28;58;23;85;73;55;68;71;78;79;6;53;73;95;74;22;65;43;84;55;9;10;6;40;16;24;89;44;74;74;95;85;2;58;63;49;29;49;3;17;90;95;3;26;57;35;76;49;90;50;15;7;12;25;92;96;11;52;63;51;68;46;13;23;5;94;18;93;67;19;34;98;19;82;10;96;75;100;31;40;47;88;76;97;25;36;13;70;76;97;10;62;72;13;74;59;41;57;16;33;42;6;40;81;70;32;55;78;79;28;17;62;38;49;93;42;100;84;48;28;13;50;59;95;40;14;56;58;12;39;85;86;6;50;98;31;44;36;65;89;24;62;13;80;65;24;96;56;91;10;75;36;26;1;37;63;25;91;37;86;22;29;54;66;12;93;87;14;46;83;68;44;61;42;98;59;34;2;12;55;51;54;71;60;17;41;73;84;79;83;94;8;74;18;49;89;14;74;85;95;78;64;94;59;45;8;48;65;45;75;69;56;33;57;15;64;90;62;95;71;56;33;6;90;72;97;100;71;64;34;71;40;43;70;69;49;28;1;42;64;4;33;95;73;90;60;86;16;48;52;31;42;8;79;52;97;17;57;34;28;16;15;21;14;44;93;22;29;64;61;58;22;12;67;20;23;75;3;60;79;94;3;9;12;90;64;8;96;13;88;80;74;23;56;14;83;86;21;82;16;5;30;75;3;72;68;70;20;41;27;17;21;31;6;57;95;54;27;54;52;64;80;66;26;37;98;29;13;69;46;76;26;5;48;70;75;89;25;73;81;42;73;35;6;63;52;4;9;53;9;68;30;73;25;20;100;13;82;44;70;99;59;32;72;17;55;21;1;65;30;59;21;31;80;91;1;91;30;77;68;41;51;27;96;42;13;69;10;3;48;36;19;78;50;79;73;94;92;8;49;3;74;55;56;60;91;64;70;21;31;4;88;70;94;10;17;75;35;43;73;60;38;84;25;8;10;44;42;89;100;7;83;7;46;89;1;84;45;32;80;53;47;15;85;94;77
36;0;95;56;75;81;69;5;38;91;66;54;94;29;57;96;55;19;97;69;79;38;89;73;54;82;72;95;93;67;36;75;65;42;60;80;45;41;76;20;89;49;60;73;38;98;44;50;45;90;56;73;23;40;84;85;24;45;64;83;43;83;96;72;38;30;83;55;88;7;91;34;67;51;44;46;44;8;34;20;13;54;62;60;41;43;1;55;48;73;85;8;5;84;24;94;64;80;42;47;7;70;43;64;24;39;96;39;14;49;56;21;11;51;94;97;37;37;69;98;78;6;13;35;84;63;46;54;98;34;16;20;6;19;59;24;15;54;95;18;52;12;37;70;93;22;29;48;15;13;16;30;67;86;27;32;82;8;92;69;92;32;82;40;88;45;68;30;92;35;19;48;61;87;5;81;12;7;46;80;76;62;70;65;70;54;4;62;2;11;90;55;99;15;18;74;55;39;99;99;8;23;45;95;44;66;89;70;21;48;22;57;24;75;59;21;37;49;24;92;48;63;67;27;73;23;4;86;11;92;78;45;16;60;51;25;3;38;16;54;73;84;36;46;63;41;11;11;24;12;63;88;23;54;52;1;67;98;16;43;58;95;35;84;69;85;17;3;43;95;15;47;22;57;66;12;96;52;54;53;83;84;99;15;29;74;72;92;33;79;34;10;1;37;97;32;22;40;20;95;67;27;14;65;19;6;91;21;25;98;17;61;67;6;12;39;70;15;57;17;25;7;34;52;42;9;93;5;25;64;38;67;76;25;42;24;19;73;87;38;53;70;28;52;29;19;80;25;49;67;34;90;96;23;96;36;84;3;50;17;34;99;49;83;76;78;25;40;75;99;34;29;85;58;14;40;22;62;79;39;69;20;31;27;100;68;97;27;31;8;97;85;1;86;31;11;68;79;93;28;39;23;9;61;23;53;4;42;100;76;89;46;34;66;76;44;88;82;16;90;85;16;62;25;78;64;63;15;56;17;73;3;66;87;90;97;69;46;26;73;16;3;88;13;46;94;98;57;15;6;30;91;50;17;73;51;20;75;23;61;42;84;94;82;7;31;57;4;28;28;8;49;22;83;53;4;8;96;25;81;34;80;18;95;29;2;59;80;79;58;89;14;31;69;83;80;16;95;86;48
94;95;0;2;88;78;85;73;56;64;86;24;62;84;31;97;45;58;70;24;60;46;28;9;56;38;41;25;63;69;12;47;21;56;94;95;18;65;97;20;63;97;24;97;83;4;24;58;42;28;79;40;84;64;9;62;7;50;7;28;58;80;95;51;49;45;8;10;8;96;1;17;44;31;84;30;49;13;75;70;11;6;89;79;63;40;39;92;54;1;77;42;43;44;43;84;19;32;55;49;48;100;12;18;41;45;31;26;51;39;100;86;93;70;65;44;88;3;35;52;36;71;17;70;10;90;73;97;73;94;1;16;31;4;46;75;94;16;31;88;80;11;14;59;28;99;72;39;50;81;11;94;95;38;93;16;48;44;100;43;51;9;12;13;45;37;19;41;43;22;50;19;25;56;33;43;58;70;78;66;39;2;84;73;70;79;71;83;49;36;40;77;93;56;53;45;82;28;45;70;30;42;52;22;79;2;72;89;22;62;46;28;46;93;68;41;3;72;15;74;3;94;8;50;40;12;90;15;32;3;42;15;94;54;5;1;31;78;48;53;62;53;44;30;62;84;80;51;33;97;92;92;1;45;20;17;33;56;89;24;86;91;23;29;76;35;73;59;72;12;75;86;18;20;35;73;77;2;35;56;3;30;68;40;33;18;91;29;12;66;15;77;35;21;6;65;18;65;22;98;93;31;70;42;31;43;87;62;82;76;49;10;51;50;7;22;90;41;38;41;18;21;34;77;69;20;5;75;59;20;18;23;85;65;48;73;41;98;64;99;68;33;38;66;20;36;76;40;63;42;76;6;92;97;11;27;78;17;37;14;40;80;26;35;37;40;24;34;89;65;32;87;24;2;16;77;49;64;40;97;42;49;20;76;74;74;12;29;55;40;16;35;3;22;12;39;41;86;15;77;15;21;57;29;43;10;1;95;80;14;65;97;18;91;86;5;5;29;3;87;88;16;59;90;86;25;42;36;87;30;35;55;61;45;5;29;14;86;6;75;52;64;16;43;82;95;90;46;25;41;49;5;69;74;81;32;32;66;81;32;65;1;2;21;66;14;41;89;27;59;49;69;7;92;59;38;24;89;47;51;76;87;16;84;88;43;98;16;81;24;95;27;68;26;29;29;72;7;31;14
23;56;2;0;75;55;44;30;85;75;60;86;34;3;74;75;97;47;69;29;36;49;25;93;73;77;49;26;84;34;33;32;19;2;40;5;46;4;7;11;26;92;84;88;4;63;84;70;29;97;75;43;4;22;79;17;49;3;9;33;5;53;30;83;47;77;34;67;33;33;54;66;72;21;97;48;24;98;96;89;14;16;98;28;82;90;73;41;50;80;41;48;22;11;34;34;98;11;78;1;24;71;1;48;63;40;64;71;85;35;22;86;91;83;5;87;60;80;25;19;16;86;11;77;24;36;62;39;11;80;39;12;13;45;62;10;39;28;52;57;76;5;81;13;1;75;61;25;30;20;50;3;88;99;83;23;3;57;30;52;29;64;81;2;87;84;54;4;42;62;25;11;90;33;86;24;86;70;32;44;82;40;64;46;6;98;24;87;49;100;52;25;90;40;72;75;39;16;93;85;11;20;50;37;16;49;55;72;84;47;83;46;7;67;81;2;12;61;99;74;53;95;45;11;36;87;75;33;60;69;94;5;88;81;91;36;46;80;1;10;38;83;80;36;95;28;19;24;45;65;74;86;6;70;24;64;8;83;57;81;38;71;72;17;13;23;16;12;69;55;42;91;88;57;88;17;37;53;92;65;47;89;14;27;97;53;5;36;45;5;83;20;66;51;43;74;27;24;89;68;77;2;92;68;73;48;74;90;24;69;15;77;57;11;85;99;19;71;3;81;90;33;19;54;34;36;23;30;69;62;75;8;59;49;67;95;36;32;3;61;46;5;6;15;18;10;53;7;60;53;35;52;81;43;31;86;33;54;27;38;82;15;41;34;8;24;83;24;17;89;39;31;93;88;78;31;68;62;84;53;13;28;15;3;61;15;85;20;52;34;72;51;6;61;52;50;12;55;56;8;55;95;50;4;58;47;49;79;50;47;42;39;67;22;59;85;69;27;45;58;83;4;72;21;80;79;74;58;64;70;1;2;93;31;1;83;29;9;33;10;3;42;94;70;13;65;83;52;46;55;77;4;17;92;44;3;47;46;73;63;53;98;33;57;70;73;57;71;97;4;46;80;68;26;6;49;43;85;3;58;33;80;48;60;44;25;2;49;46;41;13;66;70;67;69;27;27;99;83;71
19;75;88;75;0;54;59;4;40;86;76;42;77;45;9;34;56;70;78;22;30;54;33;63;12;18;42;61;71;6;4;24;65;5;89;47;87;90;2;22;44;97;72;68;60;12;66;91;98;99;28;66;17;38;43;43;45;3;26;83;82;51;37;13;24;44;19;12;21;96;61;16;45;42;90;51;99;34;84;91;38;59;8;45;24;88;84;56;2;43;73;43;100;96;96;53;58;85;68;46;77;62;65;2;97;62;10;55;98;100;91;49;29;91;96;24;54;92;83;18;36;78;60;7;31;32;8;58;19;69;15;12;57;78;41;95;51;97;8;46;60;3;14;81;24;36;71;69;11;43;68;46;99;49;65;42;75;50;1;45;61;36;37;78;66;36;18;11;62;88;64;91;89;33;83;2;76;35;10;47;97;31;69;54;46;95;67;13;38;39;3;29;37;27;12;9;5;26;24;65;82;76;56;54;86;79;26;28;38;28;91;22;15;46;12;59;28;59;43;85;21;90;43;26;99;82;19;69;78;39;87;74;65;100;61;1;56;34;70;74;64;56;93;60;70;79;26;75;100;80;71;24;29;95;48;51;1;42;36;26;89;65;35;52;64;3;58;99;2;86;43;57;6;59;94;26;63;21;40;19;14;99;31;96;63;44;47;20;97;49;40;44;40;95;96;16;32;24;25;11;26;28;75;91;18;78;71;88;97;62;81;7;24;57;99;66;28;27;68;49;38;41;10;90;35;20;98;81;21;3;39;5;32;50;92;93;53;54;4;9;77;92;77;53;82;94;55;99;26;35;38;52;79;61;25;28;76;29;70;62;86;83;80;45;22;42;23;78;63;27;70;55;5;4;57;73;41;51;75;63;60;58;87;47;73;48;61;24;67;15;40;76;79;2;25;98;1;95;96;62;3;39;47;93;85;86;48;84;56;68;39;21;34;88;42;48;72;43;98;45;10;67;35;37;53;3;52;29;71;100;40;59;24;28;13;88;19;30;79;100;78;87;25;41;51;15;31;72;30;87;14;55;10;76;84;62;62;25;40;3;35;46;82;87;81;37;47;5;10;27;78;38;62;48;9;86;13;30;83;33;99;21;86;21;69;32;15;66;59;9;67;86;97;26;50;60;27;6;27;11
100;81;78;55;54;0;62;66;73;12;60;91;72;24;24;22;25;47;34;84;92;8;90;27;56;65;96;96;10;45;59;29;73;95;14;75;30;70;78;39;92;39;25;57;90;19;88;83;86;30;86;19;12;81;76;51;35;74;27;27;48;43;24;46;79;6;95;85;35;48;60;37;64;35;10;87;42;38;7;4;93;98;10;65;22;6;31;95;81;10;5;41;59;48;97;68;95;9;25;76;20;12;13;49;15;14;69;21;7;45;84;75;76;66;58;63;2;49;57;48;21;86;83;80;21;25;79;85;51;21;55;91;63;26;39;67;76;92;55;100;61;7;22;86;62;50;84;53;28;75;59;3;84;21;15;84;12;39;75;89;74;56;39;67;43;56;41;80;73;86;20;64;84;89;25;29;78;66;40;77;80;51;38;49;97;28;53;95;11;55;86;68;92;31;31;48;37;68;23;81;34;10;19;55;53;57;96;93;55;28;80;74;36;41;98;77;89;23;50;51;95;41;17;15;33;60;83;73;23;28;87;59;89;81;3;13;46;77;37;70;18;53;57;86;73;12;42;77;88;23;60;95;43;60;70;20;26;60;48;82;80;1;37;5;65;13;27;78;43;13;53;51;97;57;24;53;69;28;73;41;22;42;36;67;32;80;49;73;98;46;79;17;86;52;76;9;90;23;43;91;20;32;45;25;20;54;34;16;4;56;95;59;20;97;30;7;41;65;56;66;78;34;31;18;19;48;6;63;92;27;4;93;56;99;18;83;14;62;40;15;54;61;10;21;9;3;97;56;48;81;95;88;94;39;55;25;57;54;32;57;99;39;64;24;29;80;74;16;9;94;95;91;99;9;22;19;17;75;88;54;32;93;69;30;74;78;5;80;77;35;56;81;40;75;76;25;17;41;17;16;31;67;53;85;15;66;33;42;73;29;58;43;69;68;81;84;46;65;34;23;59;58;81;26;43;52;92;37;99;46;49;71;10;97;67;37;82;96;48;82;4;82;60;63;39;71;34;39;39;16;95;94;81;88;10;83;35;84;67;100;51;63;74;73;73;99;89;88;78;66;68;29;40;48;45;54;20;68;31;86;79;47;42;35;20;90;47;43;46;88;52;55;54;56;95;13;49;88;73;78
94;69;85;44;59;62;0;80;42;98;73;7;43;69;57;89;23;76;16;97;74;26;85;55;30;95;95;2;78;2;42;84;91;14;81;65;81;72;48;66;88;39;6;34;83;83;13;24;4;71;19;18;12;3;86;63;74;56;31;32;71;69;2;20;33;36;67;49;93;39;39;16;71;96;18;50;83;41;63;5;75;20;87;73;76;24;77;23;87;35;41;65;83;6;76;40;49;63;64;31;39;27;92;6;56;72;99;82;59;96;46;9;2;26;9;88;83;43;1;13;35;33;16;28;28;67;4;21;4;98;60;37;36;90;46;16;9;69;41;58;27;1;5;13;51;92;77;93;49;13;96;12;84;55;47;50;22;5;27;43;63;45;46;97;98;80;43;23;95;91;33;7;2;10;78;97;87;20;80;14;87;86;5;96;99;3;24;58;82;72;86;84;93;6;14;37;42;51;24;5;80;41;67;57;100;74;7;38;76;15;10;81;15;17;67;45;46;80;37;81;22;23;21;20;58;85;54;87;83;55;28;40;30;22;33;35;37;49;33;15;84;79;58;21;48;58;23;37;90;90;78;47;59;9;73;32;24;85;57;75;37;46;96;7;10;36;21;71;28;86;96;5;76;15;13;63;2;63;14;49;98;36;37;84;7;85;82;95;58;8;12;27;19;78;70;84;87;88;23;91;88;38;37;87;17;27;67;34;91;84;81;60;34;20;4;21;84;3;90;90;24;59;12;74;45;2;89;49;24;81;29;25;34;60;96;39;74;18;9;63;33;75;63;48;65;46;71;84;3;16;36;94;89;40;46;42;31;72;95;79;89;17;29;100;81;3;14;39;13;90;32;78;42;89;3;90;56;18;28;3;81;78;61;84;17;54;4;61;92;42;28;54;47;99;15;45;44;22;32;65;97;47;25;7;34;78;39;66;72;37;65;5;34;42;6;40;75;5;79;57;44;65;28;50;63;32;76;87;40;69;90;95;95;92;78;78;24;96;13;53;79;8;73;19;76;60;12;39;28;96;60;60;2;93;37;48;3;17;4;55;83;97;29;7;70;28;84;19;29;97;66;30;44;33;43;73;25;86;19;60;42;29;37;96;82;79;94;23;33;58;88;77;90;60;89;80;89;59;31;58
64;5;73;30;4;66;80;0;64;33;38;74;30;16;65;95;94;74;68;80;82;7;2;96;100;78;41;55;18;58;21;80;76;10;11;92;17;87;12;24;44;57;70;64;5;59;30;12;1;75;99;77;14;35;46;86;71;41;18;22;24;20;92;94;57;1;37;20;20;15;16;45;85;23;3;77;34;67;29;54;60;44;54;31;4;15;58;94;12;23;66;2;17;48;91;46;48;86;5;43;63;47;34;48;3;84;76;92;82;41;52;48;87;34;72;18;17;50;29;49;37;75;25;72;62;44;11;64;66;18;58;40;12;86;56;63;14;92;31;88;15;85;90;23;98;97;94;17;19;44;51;80;62;53;36;12;24;12;40;77;25;50;35;87;33;35;74;16;33;1;8;41;99;2;34;6;9;86;61;7;75;99;13;13;3;7;40;99;70;55;70;12;41;36;78;63;92;97;78;36;75;64;49;31;98;96;73;25;34;56;14;65;52;18;6;77;75;92;77;11;66;75;92;98;30;28;26;47;53;75;59;52;56;35;92;35;80;69;100;10;91;58;94;69;15;5;22;1;95;61;88;26;75;77;96;63;7;79;21;16;83;72;6;91;93;65;80;32;9;24;3;87;93;46;39;98;28;63;50;12;77;67;13;23;65;62;72;35;89;43;3;49;47;92;12;81;100;10;53;99;52;66;75;85;58;74;93;29;59;95;81;39;38;63;93;80;1;35;12;42;90;72;13;24;11;37;66;51;93;20;51;15;73;96;5;33;100;94;94;42;73;4;5;9;92;1;69;75;49;98;5;12;27;21;91;18;40;10;59;29;88;50;15;58;38;18;85;58;35;59;84;13;34;93;14;52;57;36;82;85;73;55;43;73;15;41;79;10;1;16;82;43;100;53;86;6;13;35;4;88;80;23;4;21;10;66;99;94;46;21;71;90;41;8;17;54;69;87;15;79;58;56;25;20;46;82;4;37;64;50;54;51;48;39;93;44;65;25;48;64;76;7;78;67;17;61;16;83;6;11;43;2;77;34;79;90;40;90;10;29;57;66;25;77;57;59;93;61;65;73;55;90;63;50;43;94;67;17;32;87;40;66;1;57;25;54;35;80;98;30;45;60;56;87;8;92;21;37;44;49
94;38;56;85;40;73;42;64;0;77;15;8;1;22;1;7;50;56;79;54;95;88;5;30;22;66;18;83;19;36;56;49;9;27;16;93;25;57;27;88;87;64;52;98;24;68;14;11;12;51;49;75;35;66;83;72;76;66;29;14;33;70;20;62;54;37;55;72;4;79;80;63;52;93;88;17;88;18;42;95;59;17;33;83;35;87;51;66;97;91;91;18;53;15;75;26;73;50;8;33;57;4;51;11;23;31;26;54;20;87;38;99;68;20;31;71;23;70;63;54;63;7;6;87;5;87;75;81;43;33;78;69;12;48;92;74;78;41;69;1;49;90;55;65;19;24;48;28;28;28;72;76;52;78;78;10;18;1;73;68;44;51;68;70;98;25;57;90;95;90;21;48;3;44;47;32;89;97;87;45;77;78;31;72;42;72;10;78;20;73;21;27;52;69;81;27;42;51;99;2;52;44;84;86;10;64;66;43;56;2;50;13;98;35;93;84;11;52;5;82;39;19;74;98;47;54;20;29;73;43;70;49;27;68;61;4;99;65;65;36;98;7;41;23;21;15;12;51;37;86;66;13;4;54;84;24;6;70;89;68;19;15;25;72;99;28;57;95;96;63;99;54;94;77;63;64;72;34;40;16;99;38;96;61;42;94;4;43;8;84;90;35;8;84;15;12;46;89;73;48;31;73;19;36;21;76;19;29;80;6;31;17;74;75;99;17;81;54;87;98;30;61;27;20;67;65;94;10;45;17;13;55;32;13;79;23;58;72;13;6;73;49;37;96;41;61;77;72;50;51;87;28;51;67;3;13;26;73;16;5;74;77;80;5;26;96;32;55;82;29;47;88;80;77;13;93;78;62;34;15;76;99;57;73;49;67;20;5;12;24;34;40;13;37;78;90;42;38;31;74;73;14;24;64;28;5;10;50;63;45;73;39;89;15;49;76;2;27;83;88;54;34;99;53;39;59;8;99;8;56;30;20;8;91;48;25;45;51;83;6;74;75;97;32;15;14;18;76;88;13;94;50;79;19;67;87;30;12;75;24;52;65;81;34;65;27;22;62;60;28;84;2;90;16;8;87;84;12;15;13;85;90;56;84;15;94;89;81;64;59;82;56;2;80;38;56;22;87;48;66
4;91;64;75;86;12;98;33;77;0;100;54;66;79;87;36;11;93;23;23;95;29;72;24;73;80;92;74;20;76;20;68;32;84;87;18;54;27;58;36;31;26;94;43;82;78;46;100;8;41;60;65;10;65;26;80;47;28;36;76;11;13;75;2;27;100;34;93;81;87;50;41;72;35;71;11;87;38;42;72;2;22;24;52;13;60;26;25;82;19;76;14;16;33;8;29;71;94;71;21;74;77;77;66;76;81;57;74;32;2;56;19;97;27;42;1;58;56;50;23;80;44;41;5;89;76;96;14;67;57;27;18;84;38;17;78;45;57;82;47;71;9;64;7;96;46;43;26;97;92;75;41;46;93;58;65;82;82;19;21;19;79;30;100;66;11;47;43;83;52;73;47;56;100;45;1;1;69;55;44;84;11;80;43;81;57;55;8;49;93;53;18;29;52;8;83;72;35;47;25;92;57;58;88;42;15;78;67;16;88;6;69;72;51;44;96;90;26;61;50;43;48;78;69;100;65;89;81;55;52;94;90;76;63;66;86;82;96;39;70;44;93;24;19;15;55;44;66;75;91;3;8;16;89;71;40;36;9;1;10;69;2;66;5;38;60;25;57;27;83;8;75;88;74;37;7;64;62;58;17;40;43;10;96;22;57;10;97;39;75;73;87;67;26;42;34;81;40;62;16;33;16;63;50;52;23;74;51;73;13;65;16;87;73;10;31;15;91;74;5;14;54;31;26;2;65;99;44;8;92;7;80;50;37;81;59;38;29;62;65;96;49;42;27;19;70;31;28;46;33;41;31;62;35;6;44;26;58;16;99;22;7;86;63;34;85;40;67;49;84;29;65;86;10;68;18;41;26;1;2;70;22;88;39;88;11;24;55;94;48;71;66;26;77;29;82;36;1;20;41;90;78;5;67;95;38;21;53;54;32;48;69;39;1;95;95;93;71;14;76;58;73;42;11;24;91;63;52;11;27;98;46;61;1;16;86;77;72;79;98;63;77;1;45;7;9;38;65;82;6;3;23;71;76;7;98;19;40;17;89;10;2;51;48;68;45;92;39;85;53;21;18;69;53;88;46;26;86;97;15;57;6;21;10;87;96;44;93;13;15;18;7;88;67;59;12;13;100;59;40
